,deme,interval,mean_Ne_log,mean_Ne_linear,upper_hpd_log_95,lower_hpd_log_95,upper_hpd_log_50,lower_hpd_log_50,upper_hpd_linear,lower_hpd_linear,diff_mean_Ne_log,diff_upper_hpd_log_95,diff_lower_hpd_log_95,diff_upper_hpd_log_50,diff_lower_hpd_log_50,diff_upper_hpd_linear,diff_lower_hpd_linear,diff_upper_hpd_linear_50,diff_lower_hpd_linear_50,days,date
0,0,760,0.6022419940831173,4.001676658623467,1.4316555103459596,0.07089466497648578,0.5892188604601936,0.20554944833320973,27.018143894952278,1.1773203882407604,0.13018272667712638,0.4825772981711557,-0.12086453773679118,0.16893783475879137,-0.009591022844668035,1.620244879767709,0.8861539918880615,1.1840465300978922,0.9904548243241134,760,2020-02-05
0,0,761,0.4720592674059909,2.9652360224715246,1.0887815240185248,0.059377939512737524,0.43305149330613135,0.14793670707789902,12.268219114330146,1.1465102440908055,-0.017431551617599364,0.0774664711039631,-0.1273836928558405,0.026117838991464165,-0.03436868366048074,1.0805460023366098,0.8803958062016894,1.026461898581888,0.9662152112008806,761,2020-02-04
0,0,762,0.48949081902359026,3.0866743927609996,1.1617053567769418,0.055388661398119335,0.4419839063768272,0.13684341773589895,14.51126779509594,1.1360270209415855,-0.039663982186434944,0.08740869862815004,-0.2815723023980343,0.005643322263151729,-0.029770197463441728,1.0913426188158735,0.7545963545768728,1.0056592758024372,0.9706685700199011,762,2020-02-03
0,0,763,0.5291548012100253,3.3818535851477947,1.254886496580889,0.04005540497222207,0.46967507936763714,0.14427556920310267,17.984008393411674,1.0966180879028047,0.2118526956220136,0.7527189768630218,-0.0580139374035924,0.16834788309690132,-0.006868328159935544,2.1227639230900706,0.9436367954982833,1.1833482058887235,0.9931552048975104,763,2020-02-02
0,0,764,0.31730210558801164,2.0763573788632566,0.7525307902805982,0.03150200881051347,0.2834714084750247,0.0944486140231757,5.6562785712221375,1.0752315738187872,-0.016619255094845877,0.014066166985250761,-0.05687717062870823,-0.0031847633666707773,-0.018744462770554943,1.0141655609962137,0.9447101003880524,0.9968203026127711,0.9814301221365019,764,2020-02-01
0,1,0,4.033793103685875,10809.188827886768,8.58701339782229,0.8058990961112455,4.0170434563113275,1.8337200547937054,386378896.5146192,6.395862168909456,-0.15132595818631436,0.2800385393341154,-0.6184462352038747,0.03387157550222586,-0.2608182987036676,1.3231808058619745,0.5387809264092301,1.034451749250854,0.7704208933730349,0,2022-03-06
0,1,1,4.185119061872189,15315.072669927857,8.793399238190867,0.9361724949531441,4.1761406274814,1.9627933874413632,621440049.0790391,8.633213773828128,-0.052088272725156155,0.15948073258390671,-0.23962606640952622,-0.02746736006150563,-0.12709562451937106,1.1729016632186349,0.7869220626495078,0.9729064376414945,0.8806494568896284,1,2022-03-05
0,1,2,4.237207334597346,17266.620132879983,8.91724787531612,1.0914602479409012,4.18218894764272,1.9755749141409729,826509548.618229,12.344123211552793,-0.1550483323690584,0.18964522050663568,-0.5500679348676334,0.015996613429281936,-0.23172536687201495,1.2088206567918542,0.5769106167028111,1.01612524422027,0.7931639224869171,2,2022-03-04
0,1,3,4.392255666966404,24674.915095291595,9.219691401497188,1.2264681439835188,4.379865363853485,2.1222907704832092,1658408066.4887655,16.844888629819263,-0.10853513430140913,0.07354795881499232,-0.28873383735601266,-0.04070647758288937,-0.13521137134101568,1.0763201544732786,0.7492115910049606,0.960110902665316,0.8735312527006106,3,2022-03-03
0,1,4,4.500790801267813,31680.410567718816,9.337551036433622,1.2713422041474334,4.521273182506439,2.240366786997846,2175459669.7325287,18.678508920357704,-0.2287276614681026,0.01650464845803068,-0.5008620690856125,-0.13816510385238034,-0.26987448621084553,1.0166416025908935,0.6060080136922751,0.8709548818680968,0.7634753150030319,4,2022-03-02
0,1,5,4.729518462735916,53643.667596252315,9.588485704200014,1.2924358320483225,4.739380859562513,2.374743242416561,3876909865.6140184,19.608114399288354,-0.19209085066656553,0.0038053537316100616,-0.40496103299695285,-0.12075271315226566,-0.22524356978714177,1.003812603282907,0.66700280145228,0.8862530912307982,0.7983217480185045,5,2022-03-01
0,1,6,4.921609313402481,83485.16568434142,9.838986877158131,1.3219568965266781,4.9545916272100134,2.522634468872122,6902189475.518773,20.98731575405093,-0.04364370262809074,0.5762490253852954,-0.51200836321655,-0.0703076619504861,-0.3989798876073438,1.7793515948515048,0.5992907758260455,0.9321070019284464,0.6710041967176117,6,2022-02-28
0,1,7,4.965253016030572,92310.90655063979,9.975699866976125,1.4494326941411482,4.946900788428565,2.5088485218603873,9455834599.664307,28.147037656690546,-0.049758873094143244,0.4448565401747029,-0.5782486840667991,0.2471507106716242,-0.05087735477110478,1.5602663442390339,0.5608797846314464,1.280372063971693,0.9503952248247565,7,2022-02-27
0,1,8,5.0150118891247155,103517.05048307317,9.95617179722798,1.5658762013198477,5.163085061407562,2.738658279143756,9040070080.470516,36.80240508585637,-0.18749246776144315,0.029392943845755415,-0.46019242272440763,-0.07702797938824202,-0.21290235680780256,1.029829180018693,0.6311621838743474,0.9258639481372233,0.8082350520142039,8,2022-02-26
0,1,9,5.202504356886158,159405.8872391801,10.26673611670086,1.6477318083437422,5.312892045592525,2.8223731117485267,18481453192.36844,44.435677725743595,-0.22966988944848593,0.028082512882921407,-0.5308005732625194,-0.1229261239248749,-0.2789885329507653,1.028480543815079,0.5881339368507462,0.8843289909026576,0.7565485785451057,9,2022-02-25
0,1,10,5.432174246334644,270504.34558701306,10.5351308207588,1.6441706517914794,5.528086868893304,2.9488317763565934,34287105264.38394,44.07280092698211,-0.10961366479651889,0.08227218084424592,-0.32800206115627706,-0.04676728969334931,-0.16312127506436003,1.0857512903185005,0.7203615349260717,0.9543094493971059,0.8494881604360243,10,2022-02-24
0,1,11,5.541787911131164,348167.2451093604,10.748683252225556,1.8467630364084933,5.819992487679095,3.2107672959669564,56063893121.31731,70.26888079912374,-0.07495107616214676,0.2193202443858162,-0.4139524538099888,0.059880101275194164,-0.13685557819117022,1.245229990754742,0.6610323800898934,1.0617092413294957,0.8720961667434797,11,2022-02-23
0,1,12,5.61673898729331,413750.9341271762,10.753716300599734,1.8674371749957244,5.828352388451736,3.205734246799382,56717398249.61852,73.6948560708096,-0.11437398251617194,0.17162852119394056,-0.43172449021095893,0.008433261773950207,-0.17843458097059095,1.1872367180079881,0.6493882648651522,1.00846892189926,0.8365787832593247,12,2022-02-22
0,1,13,5.731112969809482,538409.8168634855,10.860319160152384,1.9296331189253657,5.917573249782209,3.28869181171763,72496853895.77924,85.04193217764625,-0.15005751789047075,0.09438109289717289,-0.4793058055746524,-0.012841102174949715,-0.1858384628805565,1.0989784790165,0.619213096919421,0.9872409930043502,0.830407725820079,13,2022-02-21
0,1,14,5.881170487699952,760624.8110687626,11.04875963679446,1.9929780474868684,6.219770954649431,3.5274519603789996,111881849445.05937,98.39613676878251,0.09655079481220445,0.4204689465620177,-0.1683658708045055,0.124373277059596,-0.026812252823236626,1.5226754416317774,0.8450446009703143,1.1324385054298791,0.9735440045054838,14,2022-02-20
0,1,15,5.784619692887748,609003.3658250747,10.773609448827859,2.002577721494014,6.058692981388127,3.4562462429816803,59375796539.35089,100.59530726114669,-0.16228249153662966,0.09069955583587763,-0.48501855536932936,-0.022043380891559217,-0.19698538624202433,1.094939987505898,0.6156857723813962,0.9781977990381171,0.821202634081513,15,2022-02-19
0,1,16,5.946902184424379,884916.2788531895,11.063461504621275,2.1275910172788315,6.144437777217273,3.4819677562882254,115734144209.03474,134.1501051069205,-0.07876485656124461,0.2162772277529159,-0.4275877813459452,0.0403219521099647,-0.16568574567450867,1.2414464947213508,0.6520801590097207,1.0411459193646662,0.8473124639621227,16,2022-02-18
0,1,17,6.025667040985623,1060881.9027616559,11.070801448894425,2.0868322063076765,6.309424781507915,3.611415799369639,117706771771.05217,122.13276977382446,-0.048317275678338475,0.3035321712470136,-0.4425116007380403,0.04653049817041488,-0.11548287738468588,1.3546351705437036,0.6424208883684536,1.047630029380486,0.8909358272579145,17,2022-02-17
0,1,18,6.073984316663961,1185725.9282034377,11.062022929403156,2.0697170492601127,6.390140317805667,3.6760363362927637,115351415818.72508,117.41323371550878,-0.03210861095460276,0.2891167460640869,-0.37617757079756053,0.042823371643030406,-0.097828699862605,1.3352476043317754,0.6864804233425374,1.0437535220986742,0.9068042261386962,18,2022-02-16
0,1,19,6.106092927618564,1276711.9624317402,11.270830769112857,2.277743512259369,6.4284366731514515,3.7115655018268052,186565256310.50925,189.55860861441147,-0.22864848029020557,0.16097261361257686,-0.6609144885495919,-0.0607764518659506,-0.3249950237993984,1.1746527988767268,0.5163788959172233,0.9410335825657251,0.7225309490920699,19,2022-02-15
0,1,20,6.334741407908771,2161431.15890571,11.458604907755202,2.24667733205205,6.8648906917520485,4.079048183393157,287478193929.5021,176.47261941580462,-0.0039989617643067235,0.27416168838709964,-0.2908906139202738,0.08491115035231811,-0.07718356792578884,1.3154274743916334,0.7475974502999364,1.0886203388677778,0.9257199055255455,20,2022-02-14
0,1,21,6.338740369673075,2181425.4202030203,11.402412224476228,2.217159606166224,6.614465294469669,3.81419418287625,252587715196.0569,164.8768213692505,-0.08904260624633714,0.2846506708610317,-0.45774428631956,-0.011091707503037007,-0.2245707099773977,1.3292975846237038,0.6327092479332976,0.9889695786858521,0.7988590873947531,21,2022-02-13
0,1,22,6.427782975919413,2677829.834895066,11.487253408927275,2.2466176481776072,6.7678074916399,3.9471969385281245,307081327182.6276,176.44836894429045,-0.21539250753328804,0.11519694836261252,-0.5712169474877786,-0.06861060171770683,-0.26360553186137636,1.1220944104679373,0.5648376425284314,0.9336901866540677,0.7682765405075686,22,2022-02-12
0,1,23,6.6431754834527,4397192.549631839,11.985894275552882,2.5645469088912685,6.9141036112385255,4.024055686127271,968042167838.4036,366.89932172571633,-0.16673872233484174,0.21188792336115547,-0.5994860951079062,0.002939747641770296,-0.24920888548731135,1.236009349541873,0.5490937455611621,1.002944072937256,0.7794171474486413,23,2022-02-11
0,1,24,6.809914205787542,6455266.936241721,12.305904409001954,2.6516827874237205,7.2081320903294746,4.261884732570897,2022573948196.146,448.4177419573735,-0.36257322178938733,0.2461552514364378,-1.140865810196141,0.09274390212609784,-0.4169558056575067,1.2790981399510515,0.31954223908424156,1.097180713637048,0.6590500455839564,24,2022-02-10
0,1,25,7.172487427576931,14876043.086890241,12.956835568159763,2.6897540916183584,7.555847787476283,4.427041601490341,9053897388678.56,489.5015728686299,-0.3811104438237889,0.1815620955916355,-1.1008136390626468,0.015501674898430018,-0.4293436862432918,1.1990889925384158,0.332600356933428,1.0156224491213317,0.6509361729243663,25,2022-02-09
0,1,26,7.5535978714007195,35776501.6424946,13.955849057947376,2.9722350519575937,7.815852000786746,4.4777329911868256,90333545866641.66,938.0695782667941,-0.5869622136230037,-0.006698177189975674,-1.3103952318434615,-0.21091684985573966,-0.5878584748647988,0.9933242055963531,0.26971343597767694,0.8098414025112006,0.5555156625642188,26,2022-02-08
0,1,27,8.140560085023722,138216561.65031713,14.822928707280946,2.824146034197914,8.550285581734189,4.904668514843138,665163955552220.4,667.03102480364,-0.07651321416678673,0.2992180191107394,-0.4969205126107461,0.07366203031413221,-0.14740305121825958,1.348803656393077,0.6084013421235168,1.076442938929824,0.8629460958387619,27,2022-02-07
0,1,28,8.21707329919051,164844058.7932925,15.175804245536805,2.8824447587078748,8.491286497191652,4.748982083848913,1499009017917663.5,762.8598509137552,-0.3650029361253643,0.06639172850919639,-0.9377801714110756,-0.09595275786702118,-0.3789275478006333,1.0686452539964448,0.391495925344094,0.9085069348603394,0.684595211298226,28,2022-02-06
0,1,29,8.582076235315874,382011322.5736686,16.17416549106988,3.085599795005302,8.845579213579684,4.899611163458633,1.493363358136274e+16,1217.8668100363889,-0.5098477484257103,0.03661139950007808,-1.269579407436364,-0.12250662927017864,-0.48982198973519875,1.0372898511525381,0.2809497623129072,0.8847000400084511,0.6127354576779918,29,2022-02-05
0,1,30,9.091923983741586,1235731119.6724494,17.19582824611786,3.1658503368323023,9.242996562234955,5.027159424779508,1.5697418832927926e+17,1465.0428823335844,-0.4932581386992991,-0.0029598482830142103,-1.2171848115413084,-0.1458096799909132,-0.48708169945712854,0.9970445277493863,0.2960624664729542,0.8643221853381913,0.6144168333722826,30,2022-02-04
0,1,31,9.585182122440882,3847530953.6009536,18.449368190006712,3.3299771477822784,9.83042669808779,5.32379570520748,2.814285739294983e+18,2137.849594658765,-0.5618499639012489,0.022111821030108558,-1.2989457174079497,-0.1990399718834066,-0.6023263183522118,1.022358099214717,0.27281927007358,0.8195171350348532,0.5475364093798291,31,2022-02-03
0,1,32,10.147032086342133,14029173504.177923,19.227601944217824,3.246338942515493,10.329709111348517,5.5376317345295565,1.6888922554835184e+19,1763.3517067593164,-0.6897737993557974,-0.03642937030836446,-1.549016843434046,-0.28814555023754096,-0.7271197593129859,0.9642261944901175,0.21245674942855627,0.7496524722026081,0.48329900479841853,32,2022-02-02
0,1,33,10.83680588569793,68676141329.64036,20.944778975884763,3.603435353992062,11.193311781007411,6.044411259210074,8.806005976747592e+20,4012.687637841334,-0.633522153731189,0.04446285878051626,-1.5196186778974976,-0.1983316391080141,-0.6702629960016058,1.0454661461017567,0.21879530253188098,0.8200978315204912,0.5115740181716931,33,2022-02-01
0,1,34,11.470328039429118,295343923130.3694,22.280227051661797,3.7910335735128733,11.720678885714488,6.2364483801103034,1.9064571642757675e+22,6180.641782808061,-0.3210706552221747,0.1459905889546924,-1.0149234399426774,-0.015221477676684358,-0.3095258829804841,1.1571852976762858,0.36243017644541975,0.9848937834586551,0.7337947783568283,34,2022-01-31
0,1,35,11.791398694651294,618584017225.5641,23.060566032764722,3.766807801722921,12.098204450484383,6.386438263551756,1.1496510300408354e+23,5845.313408620598,-0.41685739873382743,0.13073923946964783,-1.1911386210893848,-0.06202454297148918,-0.4353015528974664,1.139670561462038,0.30387506844981593,0.9398598195552657,0.6470695119685228,35,2022-01-30
0,1,36,12.20825609338512,1615310787358.6143,24.036053881252315,3.748816581314055,12.875876857186048,6.89066709836612,1.0865604206431105e+24,5608.11074668982,-0.46773888576850764,0.14452499168952215,-1.3808543455665934,-0.00031938325319558203,-0.4321658407359017,1.1554905722645328,0.25136370982654976,0.9996806677442063,0.6491017202515215,36,2022-01-29
0,1,37,12.675994979153629,4742365026154.35,24.8871001811284,3.685642735444066,12.912110148427637,6.6551585858026705,7.710813181757045e+24,4848.89450450924,-0.6277622321164456,-0.011145001860706216,-1.3893501131692076,-0.2645691530927978,-0.665753477770199,0.9889168735918561,0.24923722800225792,0.7675365695046762,0.5138861799829785,37,2022-01-28
0,1,38,13.303757211270074,20125988086273.33,25.999585651910564,3.5810410513225306,13.674023460713311,7.080471080982141,9.990463832476853e+25,3811.0184502432453,-0.18225239610368632,0.28922178958466915,-0.6178680137131174,-0.08514396931140933,-0.31946799420374816,1.3353878708078966,0.5390925512050847,0.918380056338971,0.726535455349624,38,2022-01-27
0,1,39,13.48600960737376,30620311705691.24,26.214273367497206,3.760834354657322,14.057553204707164,7.454969247496549,1.6378471430657758e+26,5765.4651940275235,-0.5009755174549502,0.056161942776421725,-1.0870453169870054,-0.2870634230998661,-0.622533054245153,1.0577689679105957,0.3372113759263851,0.7504641305661701,0.5365835195206998,39,2022-01-26
0,1,40,13.98698512482871,97047672654045.84,27.08982861155854,3.9708503885467117,14.716793638784997,7.935038405292671,1.229783357674171e+27,9350.834888436526,-0.2524866180748059,0.20397163867930956,-0.6926718638867513,-0.12435416185698855,-0.3811245322071102,1.226263374514209,0.5002377148270319,0.8830670368327788,0.6830928172666904,40,2022-01-25
0,1,41,14.239471742903516,173568832773140.56,27.76105269039396,4.469043986264396,15.06119884160922,8.20465873812575,5.768364433184141e+27,29447.198661568185,-0.2789796162597791,0.24484861106155087,-0.8466153025373178,-0.07158564582177362,-0.3808763200859566,1.2774279101104544,0.42886405321950133,0.9309165450680267,0.6832623902279705,41,2022-01-24
0,1,42,14.518451359163294,329952451277130.56,28.18093212640986,4.649501516896804,15.30527108317281,8.374546323638457,1.516813294198138e+28,44617.11829577982,0.08772006345494934,0.7303361843126126,-0.47245389342768895,0.13452838828501434,-0.1690531889236162,2.0757783344976644,0.6234704595406342,1.1439971346581432,0.8444639860610416,42,2022-01-23
0,1,43,14.430731295708345,269607081820172.66,27.46146384248044,4.585489162448743,15.247161571740737,8.44863678125795,2.8937688840919204e+27,38502.520649189195,-0.07085954867909486,0.4585985589941046,-0.5593390314094826,0.02020546703834647,-0.23024505583259547,1.5818555536189778,0.5715867399008918,1.020410979310852,0.7943389212647083,43,2022-01-22
0,1,44,14.501590844387438,317388249740867.0,27.341190014398137,4.750156360297605,14.997163947347989,8.2209428713065,2.1937645507522365e+27,56254.38230138001,-0.29781068333955196,0.22073356490522045,-0.8458423142014375,-0.0922239232337354,-0.4031370929092084,1.2469911440959758,0.42919568828882554,0.9119009308760032,0.6682204847536023,44,2022-01-21
0,1,45,14.79940152772699,630088463038208.0,27.730949443013913,4.941088282736774,15.892564521624944,9.047209444413868,5.382071252292921e+27,87314.88427481004,-0.0811651005124189,0.43981528921231927,-0.5440428447325623,0.015610081053822,-0.24087460792461002,1.5524204432240272,0.5803970476517392,1.0157325548143303,0.7859401708790261,45,2022-01-20
0,1,46,14.880566628239412,759567944509715.5,27.667354896723772,5.062019236228159,16.000109615963087,9.190873158518759,4.648950229115147e+27,115350.43489179383,-0.1840573924724713,0.44064324388316756,-0.7523503667265174,-0.010614074216817926,-0.33466574014251904,1.5537063092270404,0.4712576218203999,0.9894420563022265,0.7155772351260457,46,2022-01-19
0,1,47,15.064624020711882,1160443554662235.5,27.649684055402336,5.014969517096968,16.201224630096302,9.408642797985358,4.463587527808124e+27,103506.95131406783,-0.03756932535819902,0.4600711421043524,-0.5090696040871219,0.04494922779741195,-0.22097984588993036,1.584186683359976,0.60105453743058,1.045974752118512,0.8017328383392395,47,2022-01-18
0,1,48,15.10219334607008,1265299528107805.2,27.512023049705768,5.1361493307257895,16.44307476260032,9.716523595382897,3.2510455149690736e+27,136819.91955062418,-0.22260909412219881,0.26211225525274884,-0.7436495726411252,-0.050217062692608394,-0.35286515255893214,1.2996724292979864,0.47537582719723376,0.9510229704880862,0.7026719405019811,48,2022-01-17
0,1,49,15.324802440192279,2112527835974057.5,27.600923253135296,5.017534952662652,16.50373730447716,9.722578225596845,3.98954394433167e+27,104120.190172137,0.0998382685106068,0.7746722138708471,-0.4084617674342663,0.1860740442041955,-0.1489907867530995,2.1698807537876386,0.6646718841172204,1.2045114441671454,0.8615770527845025,49,2022-01-16
0,1,50,15.224964171681671,1678665526278248.0,27.185192857052677,5.013710220687736,16.240363867161015,9.577530277930267,1.5317675223320035e+27,103207.25343137652,-0.14497308224525704,0.4222880353423779,-0.7553370971100861,0.0584451546309257,-0.29859822087676413,1.525447844302567,0.46985220221230367,1.0601868377616348,0.741857412386034,50,2022-01-15
0,1,51,15.369937253926931,2343890149890251.5,27.57138460891629,5.234293524696181,16.511319444528603,9.82219746690534,3.7272164046972503e+27,171511.61038262123,0.014876548619705965,0.529854959600911,-0.4867833987486385,0.10245896071874938,-0.18212590807113216,1.6986859126675988,0.6146001416881267,1.1078918338922572,0.8334963898860684,51,2022-01-14
0,1,52,15.355060705307222,2264960879741110.5,27.050892829715586,4.833225642913886,16.380764758693683,9.756637401513917,1.1243274908987468e+27,68112.3152490941,-0.06292665164840863,0.46343172717078573,-0.5951656914310348,0.09598690662672382,-0.21117565204712108,1.5895194330311748,0.5514711842477706,1.1007446514390216,0.8096318409002311,52,2022-01-13
0,1,53,15.417987356955633,2618106789608128.5,27.76420117503774,5.34604955275504,16.668840527668987,10.0488202488899,5.810335030681949e+27,221844.95291981407,0.29711818841105697,1.0445421015949883,-0.2717578590233778,0.34828582184429635,-0.012577376651215388,2.8420968340465174,0.7620387595610801,1.4166370977080365,0.9875013879871746,53,2022-01-12
0,1,54,15.120869168544578,1320897653087263.8,27.054768696351083,5.367630855263046,16.108139707445094,9.712067612111031,1.1344064740222513e+27,233147.54955674053,0.2737951315308071,0.9022250395841667,-0.19114792947971537,0.30129291413909165,-0.0035399267713529525,2.4650819184618036,0.8260103878259908,1.3516051878306825,0.9964663313827733,54,2022-01-11
0,1,55,14.84707403701377,703192187426226.2,26.392434892706834,5.31471032087401,16.267537125849383,10.0549538568976,2.46851001028321e+26,206400.29842088,0.13535554314776443,0.7765480164989071,-0.4228143779099689,0.24838920252420138,-0.08645793938274338,2.1739548417059797,0.6552002414630682,1.2819587767037681,0.9171741248832571,55,2022-01-10
0,1,56,14.711718493866005,514894785798886.6,26.01969577392382,5.311127834106938,16.060873722754362,9.97470875669244,1.0463952846299979e+26,204704.7094132838,0.06354907924131026,0.5540632387019748,-0.3840821281127553,0.1869722287004869,-0.08290231032146522,1.7403099659330297,0.6810754894379566,1.2055938036784033,0.92044106041956,56,2022-01-09
0,1,57,14.648169414624695,444804748221405.0,25.872366821591115,5.221934999025221,16.01479800907249,9.964091809599006,7.453612685025935e+25,166699.76938745697,0.1508033252925438,0.8183040387159153,-0.47847163196234277,0.2840200566014417,-0.08408722665477697,2.266652421169217,0.6197298436435438,1.3284595748698231,0.9193510606799978,57,2022-01-08
0,1,58,14.49736608933215,314315710754060.4,25.21843675900667,4.880830378925808,15.873094325539286,9.903019479288782,1.6536239702058269e+25,76002.93766034562,0.37515234012449,1.056030648401606,-0.14063549225103777,0.4297570458902147,0.08081057527840052,2.8749366763852207,0.86880594048499,1.536884085881082,1.0841655093648885,58,2022-01-07
0,1,59,14.122213749207662,132499350439725.47,24.460697053872565,4.873857152708752,15.568833809131515,9.768457076417455,2.888664165035142e+24,74792.34545296134,0.297850387459583,0.9952723631241547,-0.37058679649108583,0.4045733473002926,-0.0011443588438915242,2.705461108780615,0.690329129052925,1.4986629550389452,0.9988562956849945,59,2022-01-06
0,1,60,13.824363361748079,66736490078352.2,23.853584104336257,4.780050457362856,15.420795662371699,9.743223791666054,7.138124267903975e+23,60262.95969430003,0.5904886040394872,1.258389057432737,0.005288199563801221,0.6449691768428387,0.2653596855663167,3.5197468078424547,1.0053022067711992,1.9059282816395704,1.3038998854120045,60,2022-01-05
0,1,61,13.233874757708591,17134631059918.043,22.588175170781312,4.599734005732913,14.832905111394039,9.432867736030857,3.8741387510555735e+22,39786.341474417524,0.527105061414939,1.1639822128529005,0.02291379532771054,0.5685201407262763,0.21789123140473698,3.202661596027312,1.0231783329924742,1.765652200322291,1.2434518117565583,61,2022-01-04
0,1,62,12.706769696293652,5090608476150.363,21.583404639685693,4.373652712580963,13.931901190289159,8.746648352412937,3.831815939723712e+21,23640.285251461002,0.5171382426019665,1.1875586732645793,-0.014101882432198565,0.5560187100923564,0.18039667740137943,3.2790661558107392,0.9859970833643547,1.743716421809826,1.197692366399604,62,2022-01-03
0,1,63,12.189631453691685,1547502836348.2673,20.980089444577125,4.57448114015659,13.354103888219836,8.398030566177079,9.551892905810145e+20,37538.86523424857,0.31737347598745286,0.8485262164200407,-0.1543026407297141,0.3900960768224575,0.0876885388652493,2.3362012584659144,0.857012614836872,1.4771227043211925,1.0916480631288907,63,2022-01-02
0,1,64,11.872257977704232,745174487745.3433,20.4732901141673,4.404064759643626,13.116598987572505,8.263412345358178,2.973651805149045e+20,25355.06683350244,0.565662980740658,1.2393379814365382,0.033156489821696944,0.6204742250337869,0.22171890764674096,3.4533265415771788,1.033712292036909,1.8598098011194297,1.2482204633194758,64,2022-01-01
0,1,65,11.306594996963575,202579267740.3249,19.47034405003564,4.219147116560749,12.579480310132444,7.930284010803431,2.9535481141631824e+19,16563.309479058724,0.6291697409357845,1.2835605192610515,0.07486900094693638,0.7183800390610529,0.3472021828072025,3.6094684555044494,1.0777429583298008,2.051107803333175,1.4151028059069495,65,2021-12-31
0,1,66,10.67742525602779,47580089653.4845,18.282171594752498,3.8991222354608697,11.66080353608641,7.260410873687255,1.9150124190275456e+18,7927.244173566174,0.6535624524853578,1.380207549736566,0.0247863550876124,0.7265696465490947,0.3045970496858601,3.97572670289954,1.0250960905634863,2.067974542875912,1.3560784606571934,66,2021-12-30
0,1,67,10.023862803542434,10564837064.021755,17.363064596384387,3.9035024590241467,10.825719964397614,6.6989245253467535,2.3070903167505546e+17,8007.601624878652,0.5515208683380979,1.0788152391828483,-0.014585607802132472,0.638246028040717,0.34176354333824666,2.9411928759602186,0.9855202468986962,1.8931574205001387,1.4074274625656746,67,2021-12-29
0,1,68,9.472341935204335,2967166623.94775,16.401651370523005,3.810015761342188,10.218579779162878,6.346959820893995,2.521455863576894e+16,6456.776614343862,0.62943337108002,1.2386097056754135,0.04632101776361086,0.7144898072342363,0.37185825224753266,3.45081248313673,1.0474105944002183,2.04314401900364,1.4504273719010843,68,2021-12-28
0,1,69,8.842908564124315,696479862.5801684,15.399868312811272,3.6453318553547054,9.522302847833409,5.902021680326222,2511124890363626.5,4419.079914030521,0.4837073920753236,0.9669953989629096,0.025010642579593956,0.5759289255156936,0.320066970555934,2.630030383969121,1.025326032580274,1.7787821157879666,1.3772199944362429,69,2021-12-27
0,1,70,8.359201172048992,228665777.40117994,14.579170732147773,3.5269704344896295,8.911870800027076,5.499991187408781,379464132605253.7,3364.8866142233405,0.45319153631233455,0.8999328580079116,0.08345628563440055,0.5292855311885676,0.29633833839716406,2.459437974048199,1.0870376950910037,1.6977189079913764,1.344925119671309,70,2021-12-26
0,1,71,7.906009635736655,80539631.04121971,13.734691630069221,3.212374357348814,8.28723033554061,5.044937254550857,54286473459029.65,1630.7010744367453,0.6011707816711997,1.1410287242706794,0.11635273891552789,0.6871992529162894,0.3983931624674444,3.129986602747945,1.1233920663517847,1.9881394525185003,1.4894295025851154,71,2021-12-25
0,1,72,7.304838854065457,20176175.832749788,12.684971077634822,2.975210926417036,7.612218296373869,4.612862418744963,4841401246145.68,944.519495379475,0.5382973831705683,1.003845122023984,0.0635335244685793,0.6097868811159728,0.355744769939375,2.728754074414185,1.0655952087157605,1.8400392098887144,1.4272432263976764,72,2021-12-24
0,1,73,6.7665414708948886,5841729.872625441,11.711832802801007,2.7264548048222688,7.065359531002638,4.2687655072114685,515030327058.3414,532.665789177697,0.4472254134456666,0.9702916124205654,0.005045482301364368,0.4826819953354944,0.22280437938111808,2.638713828896667,1.00505823218127,1.6204145236926188,1.2495761069740077,73,2021-12-23
0,1,74,6.319316057449221,2086008.4217364083,10.755005862648188,2.4422210012361023,6.791760093043677,4.179214797309694,56886060998.150795,276.8350028808913,0.2838632646722741,0.6621762191680709,-0.017971987060558803,0.28888294676224113,0.09767592741043352,1.939007451412069,0.9821885459611883,1.3349354608649755,1.1026054030145402,74,2021-12-22
0,1,75,6.0354527927769475,1085057.5989282606,10.344792752075426,2.4043324366039878,6.4753664283896875,3.966160404278235,22120388595.212185,253.70699220057153,0.347295391424612,0.8254335352166056,-0.12363386638878282,0.4016941969450354,0.187995211769878,2.282870255475083,0.8837033351514183,1.4943542846908116,1.2068277367668494,75,2021-12-21
0,1,76,5.688157401352336,487705.217081359,9.616270575920336,2.212008262056095,6.095775250994746,3.7326335571658458,4133049207.110735,162.9327028804361,0.14149149509068243,0.4050542734825573,-0.043825101619521245,0.13712237724987109,0.009610025485994989,1.4993838746330725,0.9571213418075993,1.146968502783198,1.0096563500554319,76,2021-12-20
0,1,77,5.546665906261652,352099.90367715893,9.44851131136983,2.4107375990999835,5.931342644313537,3.6859477743541325,2808738526.50994,257.4765012885802,0.20361707505860027,0.49931822102892554,-0.01620987262587903,0.21192530951300892,0.055725449243171354,1.64759759030296,0.9839208003426011,1.236055560038918,1.057307359348335,77,2021-12-19
